"glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
982610,451720579933857792,2246456,6.97832587522955e+30,-3.55091729631922e+24,1806882319735398656,32748,0.999999999999964,-8641350.76838234,32536,80658155058,-5524518.25669243,451616.333333333,451605.2,465930.150588235,461351.523809524,32378.8333333333,248162,2900624,-8003585.45514935,14397984667708819456,6214.75193979348,4.32565194562744,748.421212297999,3454.3630476635,235.110935687014,0.435324822226112,2314.34881278805,0.0729882561338068,0.37295444414984,1.45759113036634,0.181991435951554,0.674191384693988,5614934.55791191,822.920391517129,1288.67895595432,0.0130511058310552,0.370065615370673,6.57096247960848,0.260540434870517,4.2581952481967,1108412.79498051,34515117.0323002
353896,34965114434538560,500440,7.00657197465566e+28,-9.89920382429379e+22,139860457738148416,5856,0.999999999999916,-5009746.03035675,5820,45805845802,-3310974.24533408,276275,276273.6,278836.41882353,278017.085714286,5797.94444444445,201582,1266132,-4782632.14367114,3068084091745798656,1826.3062605753,2.78313592780598,7108.66807670615,8464.93852227862,6769.60489127029,0.556262533684276,249.649182177101,0.0252864874886796,0.264569539815329,0.668158947049675,0.165123843236422,0.59563807889879,9966386.71980198,389.984158415842,332.150495049505,0.00720229903089858,0.304914466446645,5.55841584158416,0.201100694096384,3.06147543284273,8596775.6962874,15452389.6287129
91877,305027578233523,261406,4.11962911301815e+25,-2.24196386361765e+20,1220110312930282,3810,0.999999999993755,-529569.914429598,3798,315865424,-318763.798698984,34239,34238.2,35912.0941176471,35376.8,3787.5,12390,209006,-406390.847598504,2494358717519986,552.959420289855,8.21400966183575,173.063768115942,1104.29806763285,52.0813640633387,0.265975577026302,178.997101449275,0.113474399736871,0.274737452806402,2.37331794288195,0.0719377367387984,0.501790229768826,358042.972222222,51.0185185185185,51.3425925925926,0.0118408069290648,0.213959619341564,14.037037037037,0.0808867613248019,7.36314305955922,46200.7369547325,4070478.74074074
297269,10138097115960156,861322,1.43341196431679e+28,-2.41098068854029e+22,40552388463831232,9386,0.999999999999537,-1881416.76387309,9370,3333299754,-1152731.59919362,110043.666666667,110042.6,114174.164705882,112852.533333333,9356,39292,626730,-1391064.96374859,88323301588353424,1295.04892601432,7.24582338902148,445.866348448687,3261.53480509149,102.597817499779,0.330631795279767,632.083929992045,0.0871252815803154,0.359054020314782,2.20541439629643,0.146082493081781,0.664436804313273,1601326.92391304,114.416666666667,225.402173913043,0.00956506671287472,0.274157608695652,12.1141304347826,0.201209189284518,7.25598181174435,249122.497016908,15519619.0434783
333490,12167279864922014,1096398,2.16507914614105e+28,-3.2461129925266e+22,48669119459681912,6144,0.999999999999748,-1797329.12199504,6096,3447409106,-1111353.98150338,106362.5,106360.8,109043.816470588,108186.228571429,6068.16666666667,38294,502848,-1026548.66195995,36003880807494156,1000.35750674258,9.04824692837878,756.615522924783,7959.6634701828,110.370889937735,0.19933489827856,285.759964039557,0.0606727272727273,0.290705659946742,2.46224362028635,0.0641712502334415,0.688780537091222,2011083.79063361,94.4545454545455,159.964187327824,0.0066,0.147415824915825,13.7575757575758,0.0977077043759166,9.68516982325482,160091.022797674,32995004.8677686
437428,24561315222784980,1584858,7.51934443279831e+28,-8.59499828695564e+22,98245260891135072,4844,0.999999999999901,-2148565.01790096,4844,6898261136,-1356744.7199124,125942,125942,128079.058823529,127395.2,4844,76888,362704,-714284.437823349,12618579028075124,939.137218738473,10.7041682036149,1771.42419771302,23861.1707856879,215.905226648633,0.156143694413705,188.674658797492,0.0420499139147834,0.251372474629495,2.52798648895759,0.0413166221074586,0.543057563006708,6597211.81696429,63.0803571428571,61.9375,0.00347443036403965,0.146130952380952,15.2098214285714,0.0855165935897187,8.01419833046944,346401.864987599,148515834.977679
611150,71174469609416904,2000964,4.25340480620806e+29,-3.47984960086386e+23,284697878437658304,9364,0.999999999999934,-3288567.539036,9340,19434733202,-2144078.28010784,185893.5,185892.4,190009.727058824,188692.742857143,9323.72222222222,132150,1165120,-2426830.59294523,415195714223940096,1890.8740063593,10.3755961844197,1576.0836645469,15570.041136725,166.108707052641,0.121741686539481,499.675675675676,0.0526101184564074,0.315371268474029,3.02942146140718,0.0432837244409846,0.654796701489334,4603247.08748115,237.437405731523,263,0.00693173858040503,0.0855798558739735,14.2066365007541,0.0559100425089094,9.20751217083968,306272.349230769,71840440.2322775
2000960,3437461020648622592,4883170,2.20208460734254e+32,-5.50257394385929e+25,13749844082594451456,36824,0.999999999999995,-16705017.0283333,36364,346641427408,-10911740.1487541,840433.166666667,840406,856384.889411765,851284.133333333,35994.5555555556,510566,5716784,-15779439.3615895,1.02679517901181e+20,7662.32898465487,5.9088381543068,2626.0987007432,13928.4758594878,569.22891752363,0.263678361166064,1195.40239533765,0.043505466387532,0.212884885520165,1.30295880329946,0.0615779871829518,0.35592076817312,40041718.2226212,483.128067025733,225.508677438659,0.00388695045359386,0.26744198417448,7.41352483542789,0.101787740327026,2.73878570905857,4619226.36335976,356511178.813285
4294314,22166768217689673728,15665346,6.54047720229021e+33,-7.6152804853465e+26,88667072870758645760,61584,0.999999999999999,-23928969.6095227,60624,665755176070,-15668398.2051139,1171874.5,1171814,1198425.24235294,1189936.8,59817.0555555556,688586,4106828,-9314738.40584864,21403579332451774464,13158.2315523278,11.5679872908832,1827.80385164051,25589.3658085851,140.199493148316,0.114628587947953,2317.65419530541,0.0512546113197514,0.232157904011361,2.51453386103335,0.0298908636036975,0.379789303863798,79773743.677102,846.730769230769,335.137745974955,0.00371564359068098,0.0808140777181475,18.8895348837209,0.0313621223115526,7.03279268763971,4904628.76226011,1309890679.83005
943739,350076997442340160,2381148,4.98868490521744e+30,-2.6430466002731e+24,1400307989769329664,30990,0.999999999999955,-7150505.48962831,29786,62442920864,-4614376.48951894,378360.666666667,378289.4,391262.592941176,387143.904761905,28817.5,188994,2669642,-6688587.42557172,8440036218680752128,5484.21032190113,5.63359884141926,769.391350141531,4878.31294845632,145.657479026324,0.315386851864042,2157.15298532026,0.0770678598969114,0.382516765274047,2.23603937359984,0.132618864111234,0.662333713615082,3802673.7658254,632.755068266446,980.386015721969,0.0122620642071513,0.225239047487703,9.48324369052544,0.147540644243036,6.29654258180055,620864.216326024,28783121.178734
724114,106693218664722528,2647148,8.95091883041743e+29,-6.18062242827773e+23,426772874658881792,8292,0.999999999999961,-3538393.06879373,8248,19229005862,-2282779.08836708,199365.333333333,199362.4,202995.011764706,201833.866666667,8209.5,122780,627392,-1226142.44602689,58294155991689264,1560.92245629762,10.1447781264007,2073.2277005827,29503.6824294039,156.990285248269,0.140233577369391,363.720304796056,0.0437065334508767,0.27369105889707,2.51596099712101,0.0397760598273845,0.601804992780255,3056768.86829268,257.121951219512,274.909756097561,0.00803212851405622,0.108648035230352,13.030487804878,0.0669669930282756,7.49319099826846,164474.845762873,62414314.0914634
946558,472348501685857408,1780090,6.77136548490961e+30,-3.57683901855468e+24,1889394006743417856,11504,0.999999999999988,-9940968.47485912,11496,181198059504,-6622932.97133901,521445.333333333,521444.8,526515.435294118,524893.066666667,11489,413074,2947500,-9566390.58881345,23180173562566332416,3183.84085954531,2.74291497975709,5609.10775459358,20514.4222983494,1882.84859013288,0.576647332087615,446.613204609156,0.024300720469819,0.258099913399089,0.661251638912183,0.164839560770922,0.496825774887819,37211374.8984831,304.558926487748,202.92065344224,0.00324287098141309,0.386050823285362,4.85880980163361,0.190397662778557,2.37421036758312,9256448.53667315,157303521.950992
676648,97351636796358432,2268486,7.13158469211988e+29,-5.26980623070287e+23,389406547185424128,9668,0.99999999999995,-3706349.12304523,9668,15198271888,-2335454.11332896,207794,207794,212059.294117647,210694.4,9668,89064,994652,-2104521.50215707,285652179310181024,1762.39500959693,9.10268714011516,1298.20383877159,14777.7017274472,144.769199189593,0.160701908722542,281.258349328215,0.0488330677664261,0.200886865982917,1.59060196127039,0.036848108641061,0.411571282020165,6221954.77752809,113.898876404494,73.4404494382023,0.00417096260193083,0.142196004993758,12.5370786516854,0.058502178161203,5.16926155097035,494680.429777154,91019210.6764045
766329,143838000567805696,2589408,1.35151767233063e+30,-8.81815399547602e+23,575352002271209600,13286,0.999999999999954,-4310648.85260638,13102,18157110384,-2693400.13656007,238410.166666667,238399.4,244154.098823529,242317.561904762,12955.1666666667,104202,980502,-2162742.67024389,316265154115861632,2123.65592309867,9.47342380548487,905.031665253039,9889.92974271982,127.04041599912,0.198531201897402,706.240033927057,0.0574972364913193,0.315266574550981,2.75348619948179,0.0692461335964571,0.613517115009709,4092607.9311828,245.511827956989,325.339784946237,0.00755900903829898,0.156719235364397,12.794623655914,0.0930689848165424,7.87192758117572,302562.734330645,75448868.527957
316610,12334642257293256,956356,1.97829694754927e+28,-3.12420134603548e+22,49338569029162488,10540,0.999999999999573,-2028735.54886112,10540,3206935500,-1231924.57920577,117780,117780,122430,120942,10540,30870,570620,-1327438.83675394,78040943039074320,1523.42841726619,7.04442446043165,387.198741007194,3034.18579136691,160.896079386491,0.308275879296563,560.741366906475,0.0899458060341341,0.313057123840118,2.00612380527764,0.104208909052515,0.644210729329216,1223710.06630824,122.94982078853,214.250896057348,0.00902693520990051,0.353941656710474,8.60573476702509,0.202758706311505,5.90277704060961,222824.903530466,15626927.5609319
233662,4512885150640920,708046,3.94224537419118e+27,-8.43585220571672e+21,18051540602559112,4568,0.999999999999494,-1324747.46654148,4544,2114379448,-824015.047693823,80390,80388.4,82389.7176470588,81750,4523,31222,461240,-952423.011169109,28554895528128872,809.889417360285,9.20808561236623,803.426080063417,5446.67419738407,152.29266030299,0.171844034879112,134.582243361078,0.0606694560669456,0.190577724070246,1.56250892027453,0.0379776732966253,0.424670941433329,2177334.82845188,61.3012552301255,43.5439330543933,0.00574712643678161,0.209433984193398,10.092050209205,0.0858586628459371,4.30862259996863,214732.635254533,24377966.5983264
878586,314229661826468864,2020234,3.880918949464e+30,-2.20861934163899e+24,1256918647305842944,31992,0.999999999999949,-7425109.994194,31352,69867545386,-4780091.42178925,391502.166666667,391468,405211.571764706,400829.961904762,30872.2777777778,242338,2571092,-6930102.20720124,9392593010162393088,5837.22008798562,4.88983208377223,690.093438255158,3432.88661007497,179.764779158147,0.375721595720511,2487.36036929178,0.0790561656853428,0.401871308993066,1.9814888399922,0.170528851153793,0.697346438906729,4589097.77057183,804.007670850767,1290.31520223152,0.0140487690182516,0.333094394080273,6.77440725244073,0.240064016235044,4.60789836394163,814583.68514654,31908307.1101813
127633,894051816472617,312412,2.33023438698965e+26,-9.12874643409483e+20,3576207265882978,7490,0.999999999995811,-832512.600003364,7466,1097300558,-525859.540164384,51155,51153.4,54443.8352941176,53391.6,7445,28008,360174,-761931.27346355,15173170681571964,1456.15442655936,5.58274647887324,148.616448692153,802.542002012072,32.7028979432148,0.316190546054102,607.717806841046,0.143584558159691,0.39371305814807,2.00541880869245,0.155842190138297,0.698605255622991,288301.449481865,213.976683937824,349.103626943005,0.0278790942905637,0.252035837651123,8.40284974093264,0.186555260280892,5.65370454491015,52740.8908585204,1875848.17875648
512219,65864146726438976,1185308,2.76489508300051e+29,-2.69894390775021e+23,263456586905742208,13654,0.999999999999896,-4427108.72172679,13378,19626852046,-2785091.12348691,244394.5,244376.6,250239.821176471,248371.542857143,13141.2222222222,103638,1513574,-4019391.58740614,1938512086769262336,2273.09385977238,5.31951665027399,1057.52016299002,4354.76197836167,504.85517754828,0.382940689741308,500.218771954475,0.0564774034837123,0.239536844646453,1.37728690706148,0.0926186265803597,0.482495311077623,5141820.19278607,176.838308457711,179.485074626866,0.00638019283418641,0.317761539524599,8.81965174129353,0.14871270433517,4.44791575358165,1304884.94662693,27647085.9925373
2486906,4532363149480631296,8751584,4.48500143961829e+32,-9.01724020979636e+25,18129452597922500608,25196,0.999999999999997,-14119713.1196979,25196,212902833448,-9083751.94764458,720238,720238,731353.882352941,727796.8,25196,355128,2888204,-6582437.07229926,7862886255016307712,4755.38257125891,9.92718230403801,2791.73975653207,35995.3231146081,243.318934642221,0.137935780384006,559.882719714964,0.0366792633653878,0.152133913013828,1.40880702630019,0.0225835541994633,0.322790139228989,39068846.4235537,288.148760330579,112.754132231405,0.00263550526556527,0.104135387970615,14.8884297520661,0.0298943890935484,5.04698354184479,2158143.98214675,784114924.677686
68437,136091326353639,188014,1.01980035093957e+25,-74507981410421948416,544365305411586,2970,0.999999999989088,-417002.27778792,2970,186168906,-248792.385699444,27573,27573,28883.2941176471,28464,2970,8232,160310,-321118.248840109,1267872632757160,438.912780133253,8.0205935796487,202.366444579043,989.864930345245,100.135830977859,0.273878625748704,159.651726226529,0.112351139843484,0.296614981662908,2.20927556173286,0.092327922767609,0.592076282701323,235488.109947644,41.3769633507853,62.2041884816754,0.0129976182374957,0.249771669575335,11.3403141361257,0.168918322022176,5.52748665669861,59895.9229072135,2088528.45026178
1106374,588320220727213312,2675452,1.15222331395652e+31,-5.20721143950879e+24,2353280882908828160,25100,0.999999999999978,-8929545.2935049,25060,105027586716,-5800134.24771106,468106.666666667,468104,479154.235294118,475619.333333333,25025,283454,3173648,-8392966.17225209,16265267044668577792,5209.49054589814,5.60132662397072,1739.92810308021,8568.55405611467,400.612393471926,0.292051057232896,1636.307715767,0.0544433421471,0.355984677653702,1.87187158936658,0.118624571496744,0.620059734866152,10179216.2804054,633.696911196911,737.528957528958,0.00860068656059707,0.211346122908623,8.62162162162162,0.132173024124121,5.33433600920583,1617104.4364712,74295783.027027
848491,250206046910842048,2277618,2.88211156866939e+30,-1.69837774638287e+24,1000824187643342336,26078,0.999999999999948,-6264648.89756046,25382,42161154970,-3958260.08121135,334956,334918.6,346020.569411765,342485.771428571,24858,180104,2318882,-5644795.1282809,5208482352418523136,3966.5167423601,6.92133015164345,754.020321761219,4938.90362558695,252.97491104953,0.280469277876136,1661.83011315526,0.0745640719525214,0.362922705052236,2.77262757546592,0.102493381036511,0.681215131407766,1439999.55500982,454.114931237721,873.807465618861,0.0116859710950145,0.237304218511242,10.1625736738703,0.159768543332247,7.28515511730075,324856.659401741,12825427.7426326
1130555,571065151252845440,3036766,1.1678521255206e+31,-5.16495750496037e+24,2284260605011356928,24674,0.999999999999978,-8248209.07535855,24650,80834153346,-5284537.30264562,434469,434467.4,445339.011764706,441860.8,24629,240230,3086530,-7562003.69974932,1.208795594365e+19,4109.85122293192,6.45988471724568,1601.60570182271,11842.1479981305,273.67161616555,0.293885556767236,1630.35535130083,0.0573345123574229,0.359126918598458,2.36184747838107,0.110219118201678,0.622876028332158,6888426.53164557,520.966582278481,708.445063291139,0.00882035067034665,0.235011111111111,9.72,0.13749989573936,6.13632205800277,908929.884986217,62021999.4982278
1147082,466695629147282368,3776564,9.82518992535664e+30,-4.28269690438402e+24,1866782516589113856,15524,0.999999999999983,-6447368.76360859,15440,70947652482,-4242422.92533457,346979,346976.4,353777.068235294,351602.457142857,15394.8333333333,253032,2176800,-4785658.17141257,2993144086844226560,3319.63641922465,11.2899596429008,2941.66295707472,28262.7596918185,314.699206276412,0.108087725734785,1062.05270881741,0.0459857380663157,0.363360372695518,3.94341893415025,0.042749100188326,0.613738097133808,6881369.43660582,649.215096201283,706.942772570301,0.0113994241238134,0.0857424765663542,14.7952639368525,0.0527389294763777,9.18554516172449,433628.741089596,110470562.048347
2538884,6257341817226359808,6938800,6.4534957298925e+32,-1.27093239313421e+26,25029367268905402368,38640,0.999999999999997,-19072531.7860842,38628,414175464082,-12375835.1262942,951432,951431.2,968471.270588235,963018.8,38617.5,527988,6737156,-17476230.8146094,1.38306949931618e+20,7410.44636263846,7.13850913082527,3277.80286398563,25417.0116754815,485.096651892138,0.215185263723957,1784.90450054885,0.041229945093941,0.28473581813021,2.10056297399022,0.0648160997526893,0.471493230723571,30113109.6908531,754.131046613896,489.323658751099,0.00467802091326324,0.139765708980749,10.6152154793316,0.0648557093631944,5.10119389725573,3228368.21994198,321269958.167546
749268,141829746820628512,2364424,1.27397058745614e+30,-8.50145695456111e+23,567318987282496768,17360,0.999999999999939,-4444967.04994244,16440,20058835610,-2787191.00553579,244565.833333333,244508,251631.948235294,249378.266666667,15668.0555555556,115080,1391888,-3068409.03973511,866008506829734656,2593.15941856309,8.70773263433814,800.137257238175,7402.46181341594,111.825895753075,0.199720832174961,665.596687715954,0.0662357750524804,0.260981949731413,2.1783099019594,0.0587163771837967,0.497617447641225,2797711.15776699,196.424757281553,193.861650485437,0.00650283315182221,0.18314927184466,11.5582524271845,0.0924450626450908,5.91490908783159,230869.057481459,38444486.032767
128740,781210468293340,385850,2.07158790183212e+26,-8.04573465837824e+20,3124841873169052,4308,0.999999999997243,-710968.243727046,4292,575287936,-432479.98186074,44992.6666666667,44991.6,46882.8705882353,46278.1333333333,4278,16264,251172,-494586.861472118,4357822490747532,678.755536626917,8.23466780238501,252.649063032368,2039.81175468484,46.8731574152943,0.231816676130986,166.383304940375,0.0987633549255489,0.228623143003837,1.7484945904299,0.0575171922776431,0.439758274422396,709628.678362573,38.8011695906433,31.9122807017544,0.00719273155548078,0.236759259259259,9.94736842105263,0.0873098329608729,4.17620806030304,83447.987925601,7645714.25146199
2103811,3219428570720949760,6150726,2.27987711031256e+32,-5.41845051898522e+25,12877714282883790848,8602,0.999999999999999,-14096559.4542287,8602,421343972366,-9525641.79854645,723087,723087,726882,725667.6,8602,644874,5662378,-13751196.1840476,66084183053337829376,2503.57869249395,6.81234866828087,25169.7100484262,223553.790355125,2879.34254074747,0.173342076943772,390.34786117837,0.0136023428086807,0.272993557389431,1.6996304599022,0.0518152259674635,0.535817158532766,30416144.7082019,878.453207150368,528.056782334385,0.00522026957669707,0.0934963196635121,12.1892744479495,0.0497464154181494,6.53882393752377,3264931.73375832,290279796.638801
675474,102625280766980576,2138354,7.4918494100624e+29,-5.54564026662626e+23,410501123067894848,27528,0.999999999999866,-3878378.23954005,27528,14944792796,-2429800.47719253,211162,211162,223306.705882353,219420.4,27528,102450,1282580,-2721390.39821435,615946701105350272,4680.40845462776,8.94992687513058,211.13071940943,2066.17459433108,26.6838447237892,0.178743877243076,2139.06824987813,0.127005607741159,0.387484955219717,3.37356692496214,0.0737519746103985,0.585418492850782,1774428.16087182,491.621691748832,620.054488842761,0.0170443489182543,0.144525024505564,13.240269849507,0.0785703580447465,7.69121427755532,141726.431317679,24566189.9974053
4439425,29312614491502432256,14199898,9.24331167896458e+33,-1.04104876325806e+27,1.1725045796601e+20,48110,0.999999999999999,-30189783.1893491,48110,690653647230,-19170777.0464826,1463255,1463255,1484480,1477688,48110,610132,7566550,-19685046.8614469,1.97089531539783e+20,8320.37360954377,7.91032564887957,3110.15524746091,37584.6149443817,345.978694225017,0.206979821591703,750.041834596163,0.0333310048736452,0.124754968895771,0.971068068310135,0.0289007229655585,0.314838256336947,62277858.2839695,325.126717557252,136.299236641221,0.00175977818734787,0.170840330788804,11.6236641221374,0.050723208868088,3.86114943411621,4578385.83996586,959689177.58855
4639732,31732226859958788096,15441000,1.09296416318684e+34,-1.17783168196562e+27,1.26928907439835e+20,53824,0.999999999999999,-29872252.2380402,53808,730829836392,-19054907.9038063,1447158.66666667,1447157.6,1470894.16470588,1463298.93333333,53794,635154,7067544,-17752132.2582256,1.45058568582828e+20,9121.5418007012,9.18191347092204,3624.81443597065,45764.1983590559,351.243308062553,0.177949412256077,1677.62485994145,0.0374994747877804,0.226062336850816,2.04553212402358,0.0438025860708181,0.464501720416519,32988408.788275,591.421762969211,489.846056516238,0.00321362109089628,0.150820563287877,13.0788696752425,0.0700605661289074,5.98008724152714,2566977.97714033,493207210.385913
1052030,478925606106830592,2693262,8.48092275241366e+30,-4.03074735975535e+24,1915702424427303424,19144,0.99999999999998,-7989016.2818204,19056,79700365724,-5161391.8381604,423211.666666667,423206.8,431601.689411765,428917.619047619,18988.4444444444,204714,2958312,-7454518.15286885,11523348621806641152,3450.72397569104,6.0070574397177,1660.03910997844,10678.024308959,311.200163638938,0.308862369034394,1000.57871005685,0.0470014788742128,0.313926782728807,1.95091206046313,0.108904717639305,0.601418681133352,10771239.5352221,392.384379785605,437.50382848392,0.00601685271610683,0.250468989280245,7.93721286370597,0.150112393203823,4.71934906579949,1431290.13726221,104812532.438744
967147,391095359665676288,2407830,5.85310674411704e+30,-3.02596952215385e+24,1564381438662686976,18582,0.999999999999977,-7698120.03411433,18554,68735547574,-4912983.88053591,408845.166666667,408843.8,417025.562352941,414408.076190476,18534.2222222222,218190,2691090,-7003721.74080236,9666694423858604032,2965.81312006479,6.50911115610447,2038.66815144766,10392.2913545252,485.582471429214,0.309672448313874,569.572383073497,0.0471130273864146,0.198500673148471,1.35624482867311,0.0679812061361534,0.408046801852279,16730497.9669211,210.824427480916,129.590330788804,0.00374881955109555,0.272786259541985,8.67175572519084,0.112018216199838,3.61799153453663,2908426.96710171,127090188.041985
1191190,616942020657455872,3509082,1.40063554456968e+31,-5.87915273851977e+24,2467768082629796352,26756,0.999999999999978,-7999281.5688275,26384,59833286394,-5061197.48134883,421663,421639.2,433226.936470588,429529.485714286,26067.9444444444,176262,2445208,-6015136.08358579,6155896047549341696,4843.07601572739,7.53181884374545,875.969710208242,6383.7874617737,158.245889661505,0.20680782081776,1242.88961700888,0.0629913314681466,0.291927117702362,2.05196263710941,0.0624288925262335,0.592010809902407,3721256.37286266,548.941533370105,589.833976833977,0.00831536944457185,0.15572225286511,10.280750137893,0.0906988925674386,6.31455399836473,411181.119895967,38317781.8201875
2130516,3559210277373012992,6303684,2.58489275646507e+32,-6.06635866553112e+25,1.4236841109492e+19,47400,0.999999999999994,-15099807.634292,45540,186867800234,-9537294.44195835,761633,761540,781376.465882353,775074.457142857,44205.2777777778,322148,4241020,-11067508.896925,36799209471390367744,6964.43615872879,7.58007685996805,907.954488535774,6958.83764411244,165.929276055385,0.248558875599119,1364.43831771665,0.0589506534234092,0.19791808864419,1.45382208409922,0.0547697469764054,0.419838417489552,8018289.39336493,429.175882043181,329.285413375461,0.004833856852673,0.227668070914516,10.2733017377567,0.0970899358977431,4.30421707824521,1025505.18334006,74714944.9568194
571653,61287837711419640,1919208,3.20446951298647e+29,-2.80282006174158e+23,245151350845670176,8390,0.999999999999932,-3235955.43856156,8322,10124823344,-2004672.55248331,183398.333333333,183393.8,187055.670588235,185885.866666667,8262.5,74234,776062,-1699706.82890328,157285099118815392,1374.46246764452,9.62985332182916,1254.04400345125,12851.6374029336,267.781566065094,0.206230227207363,293.593615185505,0.049179980056436,0.232031495383554,2.02312186296806,0.0522516240803938,0.52082787761829,3893985.32358318,129.617915904936,141.639853747715,0.00580272844928182,0.149159049360146,14.1078610603291,0.0841510568379801,7.28919630863555,359596.52617662,65460724.6215722
1441711,1288054733143452160,3498386,4.28361001671533e+31,-1.48560077503617e+25,5152218932573770752,37546,0.999999999999985,-11719455.6501162,37390,178998131804,-7658569.32806964,601027,601016.6,617490.164705882,612223.2,37253.5,372888,4122214,-11087019.37724,3.65946778947e+19,8731.44559210866,6.22945824510665,1149.19800650726,5689.68160925476,263.439671595884,0.220794097562935,1748.22542994371,0.0623496643106696,0.285414896994829,1.7978329498991,0.0671685228475941,0.535879496285837,32019959.2258631,532.572849619661,461.699824458748,0.00550305098935776,0.183920258760809,9.21591574019895,0.0998806959436838,5.04643679099026,3766613.17131185,280718615.141018
538692,52212752616632544,1700452,2.42423328071161e+29,-2.2501190419227e+23,208851010466519936,10272,0.999999999999902,-3084199.04752256,10256,11754011648,-1941672.58072012,174802.666666667,174801.6,179324.047058824,177877.333333333,10242,96324,1048560,-2219003.09487651,333714298660435456,1782.91329170384,9.48528099910794,907.709723461195,8065.63371989295,126.009091584894,0.173827931410447,395.983764495986,0.0619713638122616,0.246910886589964,2.08772574456021,0.0512506975892087,0.489902411560581,3688528.13763066,152.205574912892,133.355400696864,0.00634639836364641,0.160716221447929,11.8222996515679,0.0862730286185406,5.45104915879189,294365.209415408,52792121.6777003
1096662,414868141308830464,3685396,7.98314343999576e+30,-3.63975377230446e+24,1659472565235298304,23412,0.999999999999972,-6222388.62421894,23400,36658469102,-3923911.41612588,333260,333259.2,343581.035294118,340278.4,23389.5,131072,1572520,-3456272.16038333,1227585677127264768,4283.61599289922,10.1792140724603,713.981521826838,7572.28411199871,88.687743753194,0.148882209491021,1215.54401678367,0.0715634473798181,0.303444931025672,3.01111014074151,0.0479887445355208,0.510862350233174,5899550.96584302,372.568313953488,342.156976744186,0.00794571964775516,0.121779917635659,14.7768895348837,0.0596680666001488,7.58302152574034,425864.160595325,92508670.7383721
393303,42607272751879864,660958,1.05452600046204e+29,-1.34060399709266e+23,170429091007500960,18498,0.999999999999783,-4880669.64019483,18026,34443793924,-3151964.88572743,266505.166666667,266476.2,274362.847058824,271852.247619048,17636.6111111111,171456,1337470,-4567292.47804754,2760558223147760640,3560.48671078895,3.86122491858388,984.778653219876,1359.88171026368,907.393955510033,0.488416441969861,762.20411807963,0.0688087321092959,0.260945335290025,1.08215275097748,0.115117984938407,0.505908592299258,4969957.98837209,326.993355481728,288.571428571429,0.0087031950267457,0.362691722037652,6.39202657807309,0.181294261173846,3.31398530080739,3676557.40806709,10681321.2848837
897843,282398082057893696,2415114,3.64234446417749e+30,-2.02838959855099e+24,1129592328231557248,17454,0.999999999999969,-6352193.53707342,17450,51872126732,-4087622.14561555,341593.666666667,341593.4,349291.364705882,346828.133333333,17446.5,185160,2429662,-5829999.53095745,5611879758624935936,3541.21330745174,6.76264423595384,1188.83101477408,8486.39943923218,201.459829612855,0.231769803611441,597.156152270031,0.0527750586199832,0.231850557405895,1.5334049160831,0.0582310440392175,0.423672842931011,12118890.3059418,225.450063211125,138.625790139064,0.00450178705579712,0.183624806854895,9.48925410872314,0.0703174666403101,4.1317908209639,1250406.71738727,124648654.375474
1626668,1509223407426824192,4699460,6.38955146596188e+31,-1.96400210136217e+25,6036893629707268096,30484,0.99999999999999,-10734820.5404322,30396,224092491196,-7194562.69488969,555186.666666667,555180.8,568578.376470588,564293.733333333,30319,467482,4386376,-10403174.8789296,29617856766642425856,7497.06290413711,6.96522066670852,2253.12047209492,19968.7099001821,258.969716310573,0.173731436722679,2336.7373344215,0.0557078807293889,0.386948542723478,2.6511182171509,0.0708773059047102,0.655982119346945,15729638.6965131,775.325441239776,923.832544123978,0.00812413879932013,0.123143683933611,11.0146362462333,0.0819723894659469,7.33708382308439,1269502.88849703,210447973.804994
746102,141704722087530112,2219204,1.26211365568342e+30,-8.45807223476954e+23,566818888350110656,9756,0.999999999999966,-4511589.65977564,9752,46147061850,-2998940.24008129,249684.666666667,249684.4,253986.188235294,252609.733333333,9748.5,213336,1927124,-4240935.70299532,2135598685120850944,1992.47791916168,9.30482784431138,2642.18656437126,23469.3570359281,303.866298652695,0.149869531769794,519.15755988024,0.0418320299963209,0.30552892494594,3.10182794448796,0.0456407835510767,0.526892128594111,10168313.7031432,280.790454016298,225.686845168801,0.00672412308511221,0.124435066614927,12.5855646100116,0.0657037656664587,6.89980821704094,673851.795062411,157229400.582072
